timestamp,tower_id,latency_sec,bandwidth,dropped_calls,total_calls,uptime_percent,network_type,operator,users_connected,download_speed_mbps,signal_strength_dbm,tower_load_percent,average_call_duration_sec,handover_success_rate,packet_loss_percent,jitter_ms,tower_temperature_c,battery_backup_hours,tower_age_years,maintenance_due,upload_speed_mbps,call_drop_reason,weather_condition,technician_notes,last_maintenance,tower_color,is_test_tower,tower_height_m,signal_icon,internal_code,notes,extra_flag,location.latitude,location.longitude,signal_strength.RSSI,signal_strength.RSRP,signal_strength.SINR,voip_metrics.jitter_ms,voip_metrics.packet_loss_percent,call_drop_rate,bandwidth_mbps,bandwidth_numeric,anomaly
2025-09-05 18:00:00,TWR1016,0.268,85.18 Mbps,6,115,97.81,4G,Vodafone UK,88,72.46,-70.08,19.02,128.3,97.2,4.67,17.88,17.4,0.5,18,True,28.99,Satisfactory,Rainy,,2024-11-14,Red,True,97.36,📶,INT35152,Temporary site,C,52.483508,-1.893076,-105.72,-128.27,-8.77,18.82,2.68,5.217391304347826,85.18,85.186,Normal
2025-09-05 18:05:00,TWR1053,0.433,78.33 Gbps,4,123,95.04,LTE,O2,157,48.31,-81.32,52.93,139.4,88.74,0.1,10.39,36.8,7.1,15,True,19.32,Satisfactory,Foggy,,2024-11-28,White,False,94.79,📶,INT72982,Legacy hardware,B,54.982394,-1.615027,-74.43,-125.81,15.77,43.8,0.43,3.252032520325204,78330.0,78.339,Normal
2025-09-05 18:10:00,TWR1033,0.352,25.24 Mbps,2,128,96.04,5G,EE,255,32.79,-98.14,80.08,185.0,90.31,0.3,14.14,13.4,4.4,3,False,13.11,Other,Cloudy,,2024-09-25,White,True,92.2,✅,INT81547,Legacy hardware,Z,53.410317,-2.995823,-103.72,-95.76,28.61,36.78,2.15,1.5625,25.24,25.246,Normal
2025-09-05 18:15:00,TWR1049,0.388,87.6 Mbps,3,147,98.39,4G,O2,27,129.87,-105.21,39.28,190.4,99.42,0.58,6.68,13.5,0.8,4,True,51.95,Poor Voice Quality,Foggy,,2024-10-19,White,False,31.17,✅,INT86414,Temporary site,A,55.960131,-3.182873,-108.29,-103.73,24.02,20.62,1.78,2.0408163265306123,87.6,87.66,Normal
2025-09-05 18:20:00,TWR1028,0.467,73.54 Gbps,7,137,97.09,5G,EE,94,69.44,-98.49,42.22,280.0,94.33,3.65,13.83,34.3,0.9,14,False,27.78,Poor Voice Quality,Sunny,,2024-12-06,Red,False,75.76,🔇,INT47876,,B,54.974038,-1.611697,-71.63,-124.38,26.83,38.67,4.26,5.109489051094891,73540.0,73.549,Normal
2025-09-05 18:25:00,TWR1067,0.886,48.31 Gbps,2,149,97.44,5G,Vodafone UK,227,36.1,-91.83,83.18,251.1,90.97,2.51,15.41,18.0,6.8,19,True,14.44,Poor Voice Quality,Foggy,No issues,2025-04-29,Red,False,38.1,🔇,INT79474,Pending upgrade,A,54.979138,-1.61497,-100.94,-80.76,28.81,31.99,2.91,1.342281879194631,48310.0,48.319,Normal
2025-09-05 18:30:00,TWR1089,0.593,58.76 Gbps,2,183,99.94,5G,Vodafone UK,351,24.94,-88.05,53.33,269.6,92.1,4.36,18.69,44.4,0.8,12,False,9.98,Other,Rainy,,2025-04-21,White,True,69.22,⚠️,INT50025,,Z,51.459768,-2.591511,-77.44,-86.89,3.91,28.52,1.92,1.092896174863388,58760.0,58.769,Normal
2025-09-05 18:35:00,TWR1091,0.604,6.99 Gbps,1,107,95.74,4G,Vodafone UK,213,38.02,-107.62,58.84,44.2,88.58,1.3,17.26,13.6,3.3,19,False,15.21,Poor Voice Quality,Foggy,,2024-12-28,White,True,41.82,⚠️,INT91186,Pending upgrade,A,51.505298,-0.137236,-78.91,-114.96,-5.88,23.58,1.23,0.9345794392523364,6990.0,6.999,Normal
2025-09-05 18:40:00,TWR1050,0.324,63.59 Mbps,2,100,95.05,LTE,Three,455,19.8,-107.87,25.05,206.9,95.22,1.86,10.09,17.2,11.0,13,True,7.92,Satisfactory,Foggy,No issues,2025-06-21,Grey,True,73.5,📶,INT24436,Temporary site,A,53.484419,-2.24583,-85.04,-124.1,23.09,41.99,2.0,2.0,63.59,63.596,Normal
2025-09-05 18:45:00,TWR1057,0.637,8.62 Mbps,6,129,98.11,LTE,Three,491,18.48,-85.11,66.19,87.8,87.18,3.26,4.28,19.2,9.4,6,False,7.39,,Cloudy,,2024-10-31,Grey,True,67.91,📶,INT86302,Temporary site,Z,50.828552,-0.144474,-76.41,-91.92,4.84,46.46,1.7,4.651162790697675,8.62,8.626,Normal
2025-09-05 18:50:00,TWR1009,0.836,56.58 Mbps,3,162,96.65,4G,Three,36,116.28,-103.6,99.48,95.1,91.82,3.91,16.54,40.9,5.6,8,True,46.51,Other,Cloudy,No issues,2025-02-27,White,True,60.35,✅,INT67427,Pending upgrade,C,54.981215,-1.618986,-104.76,-129.6,-4.7,4.33,1.09,1.851851851851852,56.58,56.586,Normal
2025-09-05 18:55:00,TWR1018,0.749,72.81 Gbps,3,83,98.15,5G,O2,117,59.88,-78.71,52.03,297.8,96.29,4.15,7.76,32.2,2.5,7,True,23.95,Poor Voice Quality,Foggy,Checked cables,2024-12-03,Red,False,40.52,✅,INT93644,Pending upgrade,A,51.508564,-0.124888,-114.68,-125.4,20.89,19.37,2.4,3.614457831325301,72810.0,72.819,Normal
2025-09-05 19:00:00,TWR1066,0.892,60.54 Gbps,9,124,98.56,5G,Three,119,59.17,-76.03,42.0,268.1,89.77,4.44,7.05,25.0,8.7,2,True,23.67,Other,Foggy,Checked cables,2025-07-05,Red,True,94.62,📶,INT39848,Pending upgrade,A,50.83194,-0.146287,-114.65,-88.57,25.99,38.86,0.51,7.258064516129033,60540.0,60.549,Normal
2025-09-05 19:05:00,TWR1098,0.492,29.05 Mbps,2,165,95.74,LTE,Vodafone UK,389,22.78,-61.02,27.11,188.5,92.65,2.92,8.57,32.9,5.9,7,True,9.11,Poor Voice Quality,Foggy,Checked cables,2025-01-10,Grey,False,53.39,📶,INT43738,,Z,53.410332,-2.984498,-90.01,-92.18,10.96,24.0,3.13,1.2121212121212122,29.05,29.056,Normal
2025-09-05 19:10:00,TWR1073,0.872,76.89 Mbps,4,103,97.1,4G,O2,138,53.19,-106.15,52.99,148.2,85.73,3.86,10.37,42.0,7.5,6,False,21.28,Poor Voice Quality,Foggy,Checked cables,2025-08-10,Grey,False,48.8,✅,INT57800,Legacy hardware,C,55.959223,-3.180586,-114.28,-129.81,7.23,28.75,1.42,3.883495145631068,76.89,76.896,Normal
2025-09-05 19:15:00,TWR1011,0.671,52.99 Gbps,6,102,95.79,LTE,Three,190,41.67,-63.09,68.41,227.3,90.11,1.33,15.06,24.6,8.8,19,False,16.67,Poor Voice Quality,Cloudy,,2024-10-22,Grey,False,67.04,⚠️,INT30027,Pending upgrade,C,51.506763,-0.130635,-84.59,-120.7,-3.54,32.58,3.56,5.88235294117647,52990.0,52.999,Normal
2025-09-05 19:20:00,TWR1047,0.485,44.44 Mbps,8,124,99.17,5G,Three,292,29.24,-73.3,73.15,270.8,86.64,0.84,16.57,37.8,5.3,3,True,11.7,Satisfactory,Cloudy,Rebooted system,2025-04-06,White,False,58.59,✅,INT41622,,A,51.514581,-0.120145,-64.2,-133.16,29.13,45.38,3.78,6.451612903225806,44.44,44.446,Normal
2025-09-05 19:25:00,TWR1021,0.97,12.64 Gbps,7,194,97.01,LTE,EE,244,34.01,-69.55,62.35,39.7,85.59,2.14,9.01,41.9,7.3,15,True,13.61,Poor Voice Quality,Sunny,Rebooted system,2025-06-13,Grey,False,54.1,⚠️,INT81846,Pending upgrade,B,51.462047,-2.579365,-80.12,-98.69,17.07,30.86,4.23,3.608247422680412,12640.0,12.649,Normal
2025-09-05 19:30:00,TWR1100,0.201,65.85 Mbps,0,158,96.92,4G,O2,299,28.65,-72.83,81.53,31.3,97.24,4.7,12.64,10.9,2.0,16,True,11.46,Satisfactory,Sunny,Rebooted system,2024-12-09,Red,True,97.14,⚠️,INT52468,,C,51.45807,-2.597538,-63.64,-95.12,2.17,17.6,0.71,0.0,65.85,65.856,Normal
2025-09-05 19:35:00,TWR1028,0.823,82.22 Mbps,7,76,96.7,5G,EE,232,35.46,-83.61,30.82,291.5,95.46,2.78,19.61,42.4,4.9,15,False,14.18,Other,Rainy,,2025-06-08,White,False,57.5,✅,INT21356,Pending upgrade,Z,54.980398,-1.613232,-115.12,-133.3,11.54,41.89,3.44,9.210526315789473,82.22,82.226,Normal
2025-09-05 19:40:00,TWR1057,0.277,43.97 Mbps,5,183,98.42,LTE,O2,142,52.08,-63.47,69.76,239.1,89.45,3.24,2.93,36.4,11.2,14,True,20.83,Poor Voice Quality,Rainy,No issues,2024-09-19,Grey,True,91.86,📶,INT64440,Pending upgrade,C,51.503874,-0.128921,-107.03,-80.27,2.94,48.45,4.56,2.73224043715847,43.97,43.976,Normal
2025-09-05 19:45:00,TWR1076,0.21,45.75 Mbps,3,130,99.97,5G,Vodafone UK,160,47.62,-63.54,73.76,193.4,85.72,1.23,3.75,44.7,7.1,13,False,19.05,Other,Cloudy,No issues,2024-11-18,Red,False,67.75,⚠️,INT27700,,Z,57.14117,-2.08578,-83.94,-102.34,7.57,48.91,4.71,2.307692307692308,45.75,45.756,Normal
2025-09-05 19:50:00,TWR1035,0.734,54.98 Gbps,2,91,96.28,LTE,O2,39,112.36,-90.32,73.05,151.3,91.14,1.47,17.55,14.8,6.8,14,False,44.94,Satisfactory,Sunny,No issues,2024-10-10,Blue,True,51.22,⚠️,INT45426,,A,52.476516,-1.898389,-113.34,-103.09,11.31,28.95,0.53,2.197802197802198,54980.0,54.989,Normal
2025-09-05 19:55:00,TWR1020,0.385,11.41 Gbps,7,95,96.62,5G,O2,38,113.64,-61.92,31.19,214.8,93.68,0.41,4.72,42.8,6.0,6,True,45.45,Other,Rainy,,2025-04-09,White,False,64.72,⚠️,INT70255,Pending upgrade,Z,51.462397,-2.578624,-69.48,-104.62,-4.53,9.62,4.18,7.368421052631578,11410.0,11.419,Normal
2025-09-05 20:00:00,TWR1015,0.709,15.57 Gbps,1,117,95.15,4G,EE,367,23.98,-90.87,62.44,236.0,97.37,4.86,11.51,22.3,8.1,13,False,9.59,Satisfactory,Foggy,Checked cables,2025-05-26,Grey,True,55.05,✅,INT84821,Temporary site,Z,55.957441,-3.180092,-93.93,-101.1,22.2,16.92,0.07,0.8547008547008548,15570.0,15.579,Normal
2025-09-05 20:05:00,TWR1007,0.792,99.33 Gbps,7,177,97.52,LTE,EE,381,23.2,-61.18,85.53,292.0,89.11,1.34,7.15,37.4,8.9,12,True,9.28,Satisfactory,Cloudy,Rebooted system,2025-08-13,Red,False,87.74,🔇,INT26516,,B,52.484849,-1.897281,-88.1,-121.83,8.77,15.36,3.48,3.954802259887006,99330.0,99.339,Normal
2025-09-05 20:10:00,TWR1052,0.688,57.76 Gbps,8,57,95.92,5G,O2,330,26.32,-90.78,85.1,186.9,90.49,1.51,5.1,16.9,4.4,15,False,10.53,Satisfactory,Rainy,Rebooted system,2025-02-12,Red,True,79.22,⚠️,INT89985,Pending upgrade,A,57.142428,-2.084532,-79.22,-90.65,-2.54,30.99,3.98,14.035087719298245,57760.0,57.769,Normal
2025-09-05 20:15:00,TWR1040,0.664,42.07 Gbps,1,97,96.82,4G,O2,461,19.57,-86.33,45.96,276.0,95.75,4.18,17.22,43.6,10.7,3,True,7.83,Satisfactory,Sunny,Checked cables,2025-03-26,Blue,False,33.2,🔇,INT17707,Pending upgrade,C,53.400126,-2.982982,-83.94,-81.07,-1.08,48.47,1.26,1.0309278350515465,42070.0,42.079,Normal
2025-09-05 20:20:00,TWR1097,0.37,98.53 Mbps,7,123,99.23,4G,EE,382,23.15,-63.94,95.24,151.2,99.26,2.87,10.38,32.0,4.9,4,False,9.26,Satisfactory,Foggy,No issues,2025-01-27,Red,False,37.03,⚠️,INT89190,Legacy hardware,C,53.406558,-2.996828,-103.88,-130.48,13.81,45.69,3.88,5.691056910569105,98.53,98.536,Normal
2025-09-05 20:25:00,TWR1094,0.728,63.88 Mbps,4,173,95.42,LTE,Vodafone UK,218,37.31,-66.2,66.87,129.8,87.46,4.68,19.45,41.8,9.6,18,True,14.93,Other,Foggy,,2025-07-30,Red,True,99.36,🔇,INT62853,Temporary site,B,53.411337,-2.9972,-78.2,-82.63,6.71,11.54,2.12,2.312138728323699,63.88,63.886,Normal
2025-09-05 20:30:00,TWR1007,0.251,29.7 Gbps,7,63,96.11,4G,Three,259,32.36,-102.84,86.74,181.8,99.86,3.79,13.95,27.1,1.1,14,True,12.94,Other,Foggy,,2024-10-07,Blue,False,83.91,✅,INT39568,Legacy hardware,Z,50.816387,-0.131872,-119.83,-82.72,20.65,39.52,3.33,11.11111111111111,29700.0,29.79,Normal
2025-09-05 20:35:00,TWR1046,0.71,69.44 Gbps,9,66,96.77,5G,Three,156,48.54,-68.31,45.3,216.6,88.79,1.95,7.09,25.4,3.0,6,False,19.42,Poor Voice Quality,Sunny,No issues,2024-11-07,White,False,59.89,✅,INT21000,Pending upgrade,C,54.985454,-1.625423,-107.32,-136.14,1.07,43.03,3.73,13.636363636363637,69440.0,69.449,Anomaly
2025-09-05 20:40:00,TWR1028,0.341,88.23 Gbps,7,197,99.77,5G,EE,27,129.87,-100.1,29.98,31.8,92.47,0.66,2.16,31.6,0.6,17,True,51.95,Other,Foggy,No issues,2024-10-19,Blue,False,42.45,✅,INT83713,Pending upgrade,B,55.944466,-3.190014,-97.44,-117.54,12.91,37.27,1.22,3.5532994923857872,88230.0,88.239,Normal
2025-09-05 20:45:00,TWR1098,0.595,90.96 Gbps,5,125,98.35,5G,Vodafone UK,412,21.65,-92.6,39.29,153.7,87.74,1.14,12.5,20.5,5.7,20,False,8.66,Other,Foggy,Rebooted system,2025-07-28,White,False,77.0,📶,INT68532,Temporary site,Z,53.417386,-2.997283,-69.66,-119.09,15.03,48.91,2.98,4.0,90960.0,90.969,Normal
2025-09-05 20:50:00,TWR1024,0.807,92.53 Gbps,1,170,97.18,LTE,EE,336,25.91,-73.82,39.57,283.9,91.45,1.53,6.93,30.4,1.1,14,False,10.36,Satisfactory,Foggy,Rebooted system,2025-08-02,Blue,True,59.48,📶,INT61686,Legacy hardware,C,51.461805,-2.58886,-86.52,-106.86,-5.71,33.95,1.05,0.5882352941176471,92530.0,92.539,Normal
2025-09-05 20:55:00,TWR1006,0.114,16.52 Gbps,9,149,99.51,4G,EE,485,18.69,-109.35,53.09,51.7,85.76,4.51,19.24,25.6,8.3,16,True,7.48,Satisfactory,Cloudy,Checked cables,2025-06-01,White,False,86.5,✅,INT89645,Temporary site,Z,53.40227,-2.987117,-112.48,-111.19,24.84,1.64,3.06,6.04026845637584,16520.0,16.529,Normal
2025-09-05 21:00:00,TWR1027,0.157,5.51 Gbps,10,75,98.63,4G,O2,473,19.12,-61.93,31.48,256.3,90.22,0.14,10.85,12.4,3.3,18,True,7.65,Poor Voice Quality,Rainy,,2024-10-22,Grey,False,34.12,✅,INT95698,,B,50.81836,-0.14177,-61.25,-115.25,1.03,39.86,0.13,13.333333333333334,5510.0,5.519,Anomaly
2025-09-05 21:05:00,TWR1072,0.572,26.01 Gbps,4,62,96.11,4G,EE,492,18.45,-98.65,43.72,64.2,86.53,2.2,1.98,32.6,2.6,17,True,7.38,Other,Rainy,,2025-04-25,White,False,46.36,⚠️,INT10963,Temporary site,C,53.415842,-2.993927,-101.43,-123.51,-9.24,27.02,3.15,6.451612903225806,26010.0,26.019,Normal
2025-09-05 21:10:00,TWR1089,0.363,62.66 Mbps,3,74,99.84,LTE,Vodafone UK,73,81.3,-80.73,41.92,75.6,95.12,4.54,11.55,10.7,7.3,8,True,32.52,Satisfactory,Sunny,Rebooted system,2025-04-30,White,True,81.62,📶,INT31392,Pending upgrade,A,55.956383,-3.181358,-60.39,-123.44,8.48,19.44,4.89,4.054054054054054,62.66,62.666,Normal
2025-09-05 21:15:00,TWR1061,0.402,42.73 Gbps,2,175,97.72,5G,Three,167,46.08,-78.61,94.06,99.4,91.93,0.04,4.26,11.6,9.4,2,False,18.43,Poor Voice Quality,Foggy,No issues,2025-05-12,Blue,True,76.02,🔇,INT70333,,C,53.48372,-2.246143,-83.12,-135.23,-3.16,10.06,2.65,1.1428571428571428,42730.0,42.739,Normal
2025-09-05 21:20:00,TWR1094,0.859,97.13 Gbps,2,173,98.17,5G,Three,283,30.03,-96.35,26.61,292.7,92.66,2.49,14.41,13.7,2.0,2,True,12.01,Poor Voice Quality,Foggy,,2025-01-15,Red,True,84.32,✅,INT14749,Legacy hardware,A,52.48433,-1.888821,-104.22,-80.56,20.99,22.76,2.34,1.1560693641618496,97130.0,97.139,Normal
2025-09-05 21:25:00,TWR1039,0.784,69.12 Mbps,2,90,97.0,5G,O2,418,21.37,-60.22,19.46,94.0,90.22,4.23,10.07,17.9,5.3,15,False,8.55,,Rainy,,2025-03-16,Grey,True,96.01,🔇,INT63730,Legacy hardware,B,54.981521,-1.611837,-85.98,-106.21,7.85,27.26,4.44,2.2222222222222223,69.12,69.126,Normal
2025-09-05 21:30:00,TWR1019,0.79,69.08 Gbps,9,115,98.27,LTE,Three,489,18.55,-67.41,75.23,202.7,95.02,1.95,1.56,10.2,4.0,11,True,7.42,Poor Voice Quality,Foggy,Checked cables,2024-08-26,Blue,False,66.29,✅,INT85727,Temporary site,C,51.753055,-1.257351,-88.99,-98.98,22.79,26.74,3.79,7.82608695652174,69080.0,69.089,Normal
2025-09-05 21:35:00,TWR1003,0.506,41.12 Mbps,5,69,95.57,5G,Vodafone UK,376,23.47,-64.57,14.28,281.7,97.05,3.03,4.63,13.0,0.7,9,False,9.39,Other,Foggy,,2025-01-04,White,False,54.4,⚠️,INT39430,,B,52.479683,-1.900266,-97.0,-122.56,27.1,11.23,3.42,7.246376811594203,41.12,41.126,Normal
2025-09-05 21:40:00,TWR1022,0.468,97.9 Mbps,7,101,95.2,5G,O2,363,24.21,-70.02,26.6,164.9,97.78,1.53,10.3,29.6,5.7,9,False,9.69,Satisfactory,Cloudy,,2025-03-11,Grey,True,77.48,⚠️,INT51607,,Z,53.487913,-2.241721,-78.73,-115.42,16.98,19.95,2.59,6.930693069306932,97.9,97.96,Normal
2025-09-05 21:45:00,TWR1047,0.229,23.21 Gbps,3,122,96.19,4G,O2,364,24.15,-71.08,63.94,72.3,96.89,4.79,11.91,42.2,6.4,16,False,9.66,Satisfactory,Rainy,,2025-05-11,White,False,73.69,✅,INT21801,Temporary site,C,55.958918,-3.180704,-106.26,-135.48,29.29,39.83,1.16,2.459016393442623,23210.0,23.219,Normal
2025-09-05 21:50:00,TWR1035,0.984,63.71 Mbps,9,107,99.31,LTE,Three,261,32.15,-78.77,25.78,258.9,88.96,4.22,3.62,44.8,3.9,15,False,12.86,,Cloudy,Rebooted system,2025-06-24,White,False,70.16,🔇,INT68901,Legacy hardware,A,53.48817,-2.237462,-106.11,-103.25,-2.11,8.72,2.0,8.411214953271028,63.71,63.716,Normal
2025-09-05 21:55:00,TWR1026,0.617,71.45 Gbps,8,166,97.04,LTE,Three,251,33.22,-69.92,60.34,182.9,87.42,1.82,4.91,17.1,11.8,18,False,13.29,Poor Voice Quality,Sunny,Rebooted system,2025-02-24,Grey,False,39.28,⚠️,INT50410,Pending upgrade,A,53.48339,-2.233584,-70.93,-128.98,-5.55,47.78,0.7,4.819277108433735,71450.0,71.459,Normal
2025-09-05 22:00:00,TWR1077,0.204,59.07 Mbps,9,186,96.52,4G,EE,459,19.65,-82.77,77.75,158.9,93.32,0.09,9.39,29.7,4.2,11,False,7.86,Poor Voice Quality,Foggy,Checked cables,2024-09-07,Red,False,57.98,🔇,INT95861,Temporary site,Z,54.98563,-1.612686,-68.25,-110.79,14.25,27.0,1.94,4.838709677419355,59.07,59.076,Normal
2025-09-05 22:05:00,TWR1025,0.687,78.93 Gbps,4,187,99.18,5G,Three,198,40.32,-86.69,47.57,159.5,85.5,2.91,3.64,19.5,8.4,1,False,16.13,Other,Rainy,No issues,2024-09-27,White,True,77.32,📶,INT50005,Legacy hardware,B,57.149956,-2.096939,-88.81,-95.7,-0.18,47.84,1.07,2.13903743315508,78930.0,78.939,Normal
2025-09-05 22:10:00,TWR1006,0.996,80.5 Mbps,5,163,96.83,4G,O2,195,40.82,-86.71,28.64,215.0,87.8,0.62,6.09,36.1,1.8,3,True,16.33,Satisfactory,Cloudy,Checked cables,2025-02-01,Red,True,88.92,📶,INT18468,Pending upgrade,B,51.499405,-0.122393,-117.43,-117.51,5.39,17.55,4.4,3.067484662576687,80.5,80.56,Normal
2025-09-05 22:15:00,TWR1036,0.252,15.6 Mbps,2,157,98.23,LTE,Three,131,55.25,-101.24,78.37,234.5,98.4,3.69,17.17,38.6,6.3,13,False,22.1,Satisfactory,Foggy,No issues,2024-12-26,Red,True,31.21,✅,INT79633,Legacy hardware,B,51.746254,-1.257455,-104.26,-101.28,13.13,30.31,0.61,1.2738853503184715,15.6,15.66,Normal
2025-09-05 22:20:00,TWR1075,0.949,36.72 Gbps,8,81,99.71,5G,EE,311,27.7,-89.97,30.26,57.4,87.19,1.39,8.47,14.2,1.2,2,True,11.08,Poor Voice Quality,Rainy,Checked cables,2024-08-26,Grey,True,93.39,📶,INT23401,,Z,51.503827,-0.134817,-89.93,-121.28,-1.62,22.62,2.9,9.876543209876544,36720.0,36.729,Normal
2025-09-05 22:25:00,TWR1083,0.313,81.33 Gbps,7,134,96.19,LTE,EE,295,28.99,-74.02,55.78,252.5,85.58,4.58,12.42,32.4,9.7,3,True,11.59,Poor Voice Quality,Cloudy,Rebooted system,2025-04-21,Blue,True,41.06,🔇,INT10299,Pending upgrade,Z,54.97551,-1.621696,-80.53,-90.16,20.87,23.61,0.72,5.223880597014925,81330.0,81.339,Normal
2025-09-05 22:30:00,TWR1075,0.112,66.13 Gbps,4,100,98.68,5G,O2,356,24.63,-67.74,35.59,74.6,96.57,2.27,3.41,21.3,2.0,9,False,9.85,Poor Voice Quality,Cloudy,,2024-10-21,Red,False,97.39,📶,INT22758,Pending upgrade,B,54.974572,-1.610795,-77.8,-83.72,27.48,45.87,3.33,4.0,66130.0,66.139,Normal
2025-09-05 22:35:00,TWR1100,0.679,93.46 Gbps,6,190,98.18,5G,Three,74,80.65,-88.93,56.46,69.1,91.66,4.81,19.06,40.1,2.3,20,True,32.26,Other,Rainy,Rebooted system,2025-05-15,White,False,80.13,✅,INT92057,Pending upgrade,C,52.485903,-1.899238,-76.2,-107.65,-2.37,13.51,4.03,3.1578947368421053,93460.0,93.469,Normal
2025-09-05 22:40:00,TWR1047,0.424,56.37 Gbps,8,103,95.07,5G,EE,33,120.48,-73.81,92.82,40.1,90.34,4.22,12.33,36.0,10.3,5,True,48.19,Other,Foggy,,2024-09-07,White,False,57.06,⚠️,INT71736,Legacy hardware,Z,51.446527,-2.578331,-69.57,-99.22,7.92,7.85,3.02,7.766990291262135,56370.0,56.379,Normal
2025-09-05 22:45:00,TWR1045,0.655,73.01 Gbps,0,123,95.23,4G,O2,189,41.84,-109.58,49.93,186.1,95.98,1.35,15.16,26.9,8.1,3,False,16.74,Satisfactory,Foggy,No issues,2025-03-21,Grey,False,68.8,⚠️,INT50416,Pending upgrade,C,54.987913,-1.612688,-97.22,-84.35,10.26,20.83,1.65,0.0,73010.0,73.019,Normal
2025-09-05 22:50:00,TWR1078,0.446,34.05 Mbps,2,159,95.74,5G,O2,470,19.23,-99.47,96.99,80.0,87.83,4.98,6.55,42.0,7.3,6,True,7.69,Satisfactory,Rainy,No issues,2025-07-18,Grey,True,86.88,🔇,INT84427,Temporary site,B,53.417232,-3.000345,-108.93,-127.74,17.91,35.23,3.59,1.257861635220126,34.05,34.056,Normal
2025-09-05 22:55:00,TWR1045,0.193,62.83 Gbps,10,176,99.54,5G,Vodafone UK,21,140.85,-73.15,36.58,91.7,92.58,3.2,1.17,40.3,2.6,5,False,56.34,Satisfactory,Foggy,,2025-07-09,Red,True,41.91,🔇,INT20478,,Z,54.977625,-1.612821,-112.56,-125.25,-1.22,34.21,4.21,5.681818181818182,62830.0,62.839,Normal
2025-09-05 23:00:00,TWR1073,0.827,17.46 Mbps,7,157,97.43,5G,O2,421,21.23,-73.56,85.53,194.0,96.12,2.28,4.14,28.2,10.7,11,True,8.49,Poor Voice Quality,Foggy,No issues,2025-02-13,White,True,91.89,🔇,INT56055,Legacy hardware,A,53.478738,-2.237851,-100.64,-97.23,26.29,3.04,1.89,4.45859872611465,17.46,17.466,Normal
2025-09-05 23:05:00,TWR1080,0.31,49.44 Mbps,8,93,99.79,4G,Vodafone UK,476,19.01,-70.72,67.34,292.8,97.12,1.42,2.45,42.7,11.0,4,True,7.6,Satisfactory,Cloudy,Rebooted system,2025-03-12,White,True,36.58,🔇,INT53460,,C,53.417402,-2.995443,-106.54,-107.02,6.05,14.58,0.44,8.60215053763441,49.44,49.446,Normal
2025-09-05 23:10:00,TWR1040,0.952,48.63 Gbps,4,145,99.91,4G,EE,89,71.94,-96.13,45.52,91.7,96.4,2.38,16.75,44.1,4.2,3,True,28.78,Satisfactory,Cloudy,Checked cables,2024-09-24,Blue,False,39.92,✅,INT97427,Pending upgrade,Z,57.142146,-2.10042,-81.61,-121.99,8.19,40.71,3.43,2.7586206896551726,48630.0,48.639,Normal
2025-09-05 23:15:00,TWR1075,0.345,21.88 Mbps,1,173,98.13,4G,O2,73,81.3,-62.07,28.24,259.5,99.83,1.05,16.59,27.5,4.8,8,False,32.52,Other,Sunny,No issues,2024-12-25,Grey,False,43.97,⚠️,INT40928,Pending upgrade,A,53.40381,-2.997635,-90.41,-111.63,25.61,48.04,3.85,0.5780346820809248,21.88,21.886,Normal
2025-09-05 23:20:00,TWR1015,0.86,51.93 Gbps,3,99,99.53,LTE,O2,153,49.26,-70.22,91.78,169.8,92.22,0.97,2.53,36.2,5.0,13,True,19.7,Satisfactory,Sunny,Checked cables,2025-03-15,Grey,True,71.07,⚠️,INT55820,Pending upgrade,B,53.400871,-2.983276,-72.85,-112.94,2.83,6.94,4.42,3.0303030303030303,51930.0,51.939,Normal
2025-09-05 23:25:00,TWR1024,0.587,85.98 Mbps,8,104,95.22,4G,EE,286,29.76,-95.42,38.34,213.7,85.57,2.5,8.3,36.2,6.9,6,True,11.9,Poor Voice Quality,Sunny,Rebooted system,2025-07-24,White,False,70.42,📶,INT89892,Temporary site,B,51.515198,-0.124364,-71.46,-132.0,6.3,27.65,4.26,7.6923076923076925,85.98,85.986,Normal
2025-09-05 23:30:00,TWR1077,0.471,45.96 Mbps,3,89,99.0,5G,Vodafone UK,424,21.1,-105.2,58.97,146.0,99.12,4.97,5.08,28.8,2.0,7,True,8.44,Satisfactory,Rainy,Checked cables,2025-01-19,Grey,True,48.61,⚠️,INT21018,Pending upgrade,Z,50.825113,-0.133389,-73.19,-111.85,23.28,23.56,1.35,3.3707865168539324,45.96,45.966,Normal
2025-09-05 23:35:00,TWR1025,0.94,87.73 Mbps,7,78,98.58,LTE,Three,73,81.3,-73.75,89.14,65.3,91.52,1.39,9.43,35.2,6.7,3,True,32.52,Other,Rainy,Rebooted system,2025-05-08,Blue,True,98.05,✅,INT18088,Temporary site,B,51.49914,-0.12007,-82.74,-129.47,-8.46,12.62,2.14,8.974358974358974,87.73,87.736,Normal
2025-09-05 23:40:00,TWR1021,0.658,97.35 Mbps,2,191,99.78,5G,EE,38,113.64,-74.54,88.42,101.5,86.85,3.57,15.29,13.5,2.5,15,True,45.45,Satisfactory,Sunny,,2024-09-13,Blue,True,96.37,🔇,INT13031,Legacy hardware,B,53.402796,-2.994528,-114.43,-112.75,23.01,5.29,1.17,1.0471204188481675,97.35,97.356,Normal
